,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
47198,2.3706875142004686,0.2155472905135778,0.3878757690595059,1.0,0.0,0.0,1.0,0.0
338155,11.266580192206206,6.469162363565204,1.1136909500774363,1.0,0.0,1.0,1.0,0.0
678627,3.532997193455472,0.5961742294673935,0.2294515195561811,1.0,0.0,0.0,1.0,0.0
869787,44.74213141288843,0.1014690872787946,3.590633172493328,1.0,0.0,0.0,1.0,0.0
782851,20.902345778128968,1.063926101374861,0.8225772815420603,1.0,1.0,0.0,1.0,0.0
429116,4.69953781320597,1.3740564829594804,10.113137535873106,1.0,1.0,0.0,1.0,1.0
880331,15.18293078863934,0.0495946076687957,0.9924578698829032,1.0,0.0,1.0,1.0,0.0
6294,0.6059250641355338,0.9680739677742628,10.912331387649957,0.0,0.0,1.0,0.0,0.0
622066,60.913901785382,0.8265074573011364,0.8569303976499809,1.0,0.0,0.0,1.0,0.0
821010,51.31949457911226,0.1666451348880699,2.1687787589356136,1.0,1.0,1.0,1.0,0.0
757523,3.8290059812822097,0.978568676974256,2.454375490233353,1.0,0.0,0.0,1.0,0.0
160188,7.240949553344989,86.48060686091664,1.711286612798223,1.0,0.0,0.0,0.0,0.0
690968,31.854870071167618,1.7893498941294577,0.9054827669284388,1.0,0.0,0.0,1.0,0.0
788844,11.665346635930888,23.664464826345863,1.0086825344121382,1.0,0.0,0.0,0.0,0.0
863669,8.058343657275374,0.0523875776949136,1.925650632226117,1.0,1.0,0.0,0.0,0.0
484005,4.033211290254411,1.517646757466503,4.882567932769788,1.0,0.0,1.0,0.0,0.0
865553,95.68740980142016,1.05505355748456,0.7038352419517908,1.0,0.0,0.0,0.0,0.0
70829,3.572888392635282,0.4084123320804029,4.590155454231763,1.0,1.0,0.0,1.0,1.0
515075,70.56159825416431,0.3889501137389796,0.7158201285272849,1.0,0.0,0.0,0.0,0.0
464296,5.649719908112685,0.1115844108501728,0.1764305537888184,1.0,0.0,0.0,1.0,0.0
633810,22.899341506681857,0.7305685145654526,0.8389062135340153,1.0,0.0,0.0,1.0,0.0
300198,4.482962094618207,7.81208007103419,0.6680200284043766,1.0,1.0,0.0,1.0,0.0
425956,33.23982306507052,3.2154050971257484,3.2929416705520294,1.0,1.0,0.0,1.0,0.0
43161,5.511300020720266,0.9752048314104802,0.9851247030533562,1.0,1.0,0.0,1.0,0.0
492320,85.95403588428972,0.3765324390181899,1.1139993073365069,1.0,0.0,0.0,0.0,0.0
682350,3.106920903202028,0.8544427600301989,1.0437253113139828,1.0,0.0,0.0,1.0,0.0
475756,152.19245804239463,1.9037176532796256,0.5598033208986595,1.0,0.0,0.0,1.0,1.0
115061,47.61726397472712,0.4333080309842546,0.9123786327474256,1.0,0.0,0.0,1.0,0.0
947559,262.4829555709585,3.426031809321036,0.9819644349035608,1.0,0.0,0.0,1.0,1.0
320419,10.05585663686083,1.1443059670566442,0.6216239871786621,1.0,0.0,0.0,1.0,0.0
210842,2.3951865889449917,0.19520369458209,0.2888109357940057,1.0,0.0,0.0,1.0,0.0
558408,17.38128370421052,0.0397196537621219,0.6338544615380554,1.0,1.0,0.0,1.0,0.0
180205,5.165840040862826,0.2023603448154167,0.2640596337110566,1.0,0.0,1.0,1.0,0.0
202803,20.19959461397619,6.689762124448177,18.409036667435696,1.0,0.0,1.0,1.0,0.0
515437,9.598349849353571,19.44602312046956,12.50776842621052,1.0,0.0,0.0,1.0,1.0
839032,11.41021457067316,0.2869757658755205,3.547199708517543,1.0,0.0,0.0,0.0,0.0
839059,71.38846230815187,1.130825886710367,0.7649572135234212,1.0,0.0,0.0,0.0,0.0
160567,0.6901800376127716,2.670454479280146,0.8298387004743424,0.0,0.0,0.0,0.0,0.0
123810,2.3166808117565223,0.4199364997337511,1.6604179969794317,1.0,1.0,0.0,0.0,0.0
855022,4.764547613467664,16.995539389895068,1.2546161550146615,1.0,1.0,0.0,1.0,0.0
447921,6.106879789757695,6.466370443673808,4.894875685757916,1.0,0.0,0.0,1.0,1.0
972372,30.798107462725657,0.9658102118168282,2.136848484412288,1.0,0.0,0.0,0.0,0.0
684792,1.963276798171384,1.7085610259675137,0.7285150512842258,1.0,0.0,0.0,0.0,0.0
758427,6.9682301934272255,0.4228165037478348,0.6375630984121392,1.0,1.0,0.0,1.0,0.0
11886,49.24244239956277,1.1826691513878698,5.713600128754503,1.0,0.0,0.0,0.0,0.0
129000,0.8994569029551819,0.1648453499497218,0.5625306094209418,0.0,1.0,0.0,1.0,0.0
828574,5.528838948907358,4.197999008936064,0.4194251786518924,1.0,1.0,0.0,1.0,0.0
676090,15.228385441599404,57.66398215535713,1.0527893103669943,1.0,0.0,0.0,0.0,0.0
539172,16.27819138482995,16.60318238443644,0.7219202311032581,1.0,0.0,0.0,1.0,0.0
336443,17.062395209445516,3.142148754246855,13.395718975667508,1.0,0.0,0.0,1.0,1.0
973630,0.6288881902854406,0.4309680228050923,1.980492775380768,0.0,1.0,0.0,0.0,0.0
105205,12.175597537915564,0.6808257187356339,0.5866790387367588,1.0,0.0,1.0,1.0,0.0
750737,2.4773069956809586,2.6301145853554075,0.5440208602689338,1.0,1.0,0.0,1.0,0.0
34256,5.118346118148718,0.3311731112393467,0.3329794083711508,1.0,0.0,0.0,1.0,0.0
539834,15.140068676538874,3.6602952345956,5.950305357212013,1.0,1.0,0.0,1.0,1.0
447762,80.13812974441885,7.025683481740454,0.7791126773620264,1.0,0.0,0.0,1.0,0.0
767993,2.721465609717289,1.5628756835230857,1.2884952247045405,1.0,0.0,0.0,1.0,0.0
366185,22.789355813093447,3.6773830201751463,0.3260350247901643,1.0,1.0,0.0,1.0,0.0
709595,1.748671594200794,0.559155561285701,6.840341681532388,0.0,1.0,0.0,1.0,1.0
207118,1.669747114848222,2.603875058175742,4.2485882636170125,0.0,1.0,0.0,1.0,1.0
419455,44.17923150687666,8.583809440676632,5.116692145811011,1.0,0.0,0.0,0.0,0.0
773707,2.683013545283852,0.8341041434676537,1.9165428777666944,1.0,1.0,0.0,1.0,0.0
22767,13.002756814483416,0.358375026170156,1.8754350773726445,1.0,1.0,0.0,1.0,0.0
754999,17.83594626897977,1.7202506955222914,4.366163238050828,1.0,0.0,1.0,0.0,0.0
517866,13.928074660757368,0.0670563791243919,0.1182111901075062,1.0,0.0,0.0,0.0,0.0
681461,11.084789120260709,0.2455066435346239,0.516769467195707,1.0,1.0,0.0,1.0,0.0
393675,18.504620234151453,1.8987717319834336,2.3278021537689337,1.0,1.0,1.0,1.0,0.0
310643,2.365190847944315,1.084524663171205,10.041187480894996,1.0,0.0,0.0,0.0,0.0
914029,1.5167882457753483,0.7797236301692767,0.4911591496541712,0.0,1.0,0.0,0.0,0.0
430130,12.868995807669082,26.509524274391357,0.6169023462992347,1.0,0.0,0.0,1.0,0.0
23363,8.51644222890902,1.9298460850116728,2.1724395655179207,1.0,1.0,0.0,0.0,0.0
286870,1.309359098077263,1.0270409257606652,0.3466286760956076,0.0,0.0,0.0,0.0,0.0
908693,7.620845559005233,1.7653267843511822,1.2611575336177103,1.0,0.0,0.0,1.0,0.0
98415,7.114668618996568,1.1960681623891531,0.9260373892637764,1.0,1.0,0.0,0.0,0.0
662054,11.544444066347827,0.7004784078534299,2.0548152351038227,1.0,1.0,1.0,0.0,0.0
714677,12.347054180107715,29.30791546949231,0.9781453681904316,1.0,0.0,0.0,1.0,0.0
833260,0.5177512962954537,0.6157830129079456,0.7843869970463863,0.0,0.0,0.0,0.0,0.0
471190,30.548532746664915,3.456538987019089,1.410822484714599,1.0,1.0,0.0,0.0,0.0
367002,2.111410825877734,3.9318715261648696,1.5267154044281273,1.0,0.0,0.0,1.0,0.0
716380,12.390095441709596,2.476238623675453,0.6055139765864987,1.0,0.0,0.0,1.0,0.0
363404,0.5860528496762667,5.738506688569741,2.903710227183295,0.0,1.0,0.0,0.0,0.0
226162,71.49258281585898,16.54095822542953,0.2428709712792023,1.0,1.0,0.0,0.0,0.0
611615,10.872779539261336,1.385898800369746,2.283758830587207,1.0,0.0,0.0,0.0,0.0
571188,4.851474620773094,10.029840120441074,3.508438760997239,1.0,0.0,0.0,1.0,0.0
788947,12.9584677752684,0.2868161552651816,3.6813424061382047,1.0,1.0,0.0,1.0,0.0
44525,27.1636309411538,0.1062915610796671,2.321851465130185,1.0,1.0,1.0,1.0,0.0
535893,1.953048383006151,0.4195601983494332,0.1308542586670728,1.0,0.0,0.0,1.0,0.0
144543,0.1544249187991146,1.1793196384971445,6.425960210713855,0.0,1.0,0.0,1.0,1.0
420126,41.02711965732821,17.537293093556904,0.3536432073867322,1.0,0.0,0.0,1.0,0.0
346637,65.78488558111309,0.5932417735485528,1.6526404132964263,1.0,1.0,0.0,1.0,0.0
629701,1.3642198327056545,0.086659570737572,0.7613843602570368,0.0,0.0,0.0,1.0,0.0
593505,59.63936421409067,0.070468681295873,2.003128013755905,1.0,0.0,0.0,1.0,0.0
953598,2.5435155899690964,18.88135084048198,1.267556288046021,1.0,0.0,0.0,0.0,0.0
891191,29.609425406775998,18.203650566621445,5.25793847596927,1.0,0.0,0.0,1.0,1.0
523164,9.824483935009166,4.00620844034921,0.9039893688554668,1.0,1.0,0.0,1.0,0.0
939873,6.537206964233311,0.4966405768610643,0.6337371411025944,1.0,1.0,0.0,1.0,0.0
884216,6.271932363204483,2.3435173051881137,1.9373950159983209,1.0,0.0,0.0,1.0,0.0
687640,36.85859941569113,0.0973819259586283,0.3928169319335587,1.0,0.0,0.0,1.0,0.0
625893,45.21656823038854,0.1797568608688674,3.078167179100188,1.0,0.0,0.0,1.0,0.0
109108,15.792011583433116,0.3289080860911752,5.722121671088398,1.0,1.0,0.0,1.0,1.0
32629,23.379665334206678,0.7924794117157524,1.539711630176689,1.0,1.0,0.0,1.0,0.0
394447,4.886048535691359,1.1253714259904692,1.5457162360647183,1.0,1.0,0.0,1.0,0.0
610432,11.511638008939702,0.9383439379586834,0.2740927512148742,1.0,0.0,0.0,1.0,0.0
606136,0.9794359034883982,5.513386225434139,2.3159694627861263,0.0,0.0,0.0,1.0,0.0
775131,44.785112595204914,2.5485866304529696,0.5542596829095289,1.0,1.0,0.0,1.0,0.0
95542,43.51646290744819,2.8049004747875155,1.477273816229071,1.0,0.0,0.0,0.0,0.0
391855,3.597632013125488,4.185757771990328,0.6729144805573815,1.0,0.0,0.0,0.0,0.0
111109,29.43814350458666,1.8728784789603763,0.8804209260539109,1.0,1.0,0.0,1.0,0.0
752211,9.214573472348832,0.5506025831261407,2.984852651914847,1.0,1.0,0.0,1.0,0.0
697786,45.763048028876426,0.5971761886684045,2.71724909357822,1.0,1.0,0.0,0.0,0.0
316072,36.13799481124425,4.780076106178427,3.4336819679619373,1.0,0.0,0.0,0.0,0.0
699087,5.5178134768735685,0.4810285636403123,1.1058173445034754,1.0,0.0,0.0,0.0,0.0
378876,26.928266511796785,0.1804782852433845,1.0473474642968224,1.0,0.0,0.0,1.0,0.0
632520,19.669269794442076,0.1863958480711053,1.8809260056184491,1.0,1.0,0.0,1.0,0.0
290631,28.08133464409042,0.5044323812213211,1.0794199934435555,1.0,0.0,0.0,0.0,0.0
777829,143.6818747873672,0.7566142057912254,3.529130072088265,1.0,1.0,0.0,0.0,0.0
531537,22.92388154203957,0.3729548661257784,2.005001890084459,1.0,1.0,0.0,0.0,0.0
72334,8.122713418519227,16.14805805930712,1.2144945987375722,1.0,0.0,0.0,1.0,0.0
387057,10.373886583262788,0.0516427674433482,13.43809035437423,1.0,1.0,0.0,0.0,0.0
325934,32.973172337962666,2.244356362288584,1.5248530614293028,1.0,0.0,0.0,0.0,0.0
388222,46.95733845797284,1.1661131072438056,2.109860622138876,1.0,1.0,0.0,0.0,0.0
314279,43.11927963620444,0.7676557637637224,4.687838680848564,1.0,1.0,0.0,1.0,1.0
24539,1.3788936807422123,2.5037087717781072,1.5021953581724865,0.0,0.0,0.0,0.0,0.0
514358,4.70856318396557,0.1428876974823033,0.9194639103206548,1.0,1.0,0.0,0.0,0.0
229979,150.45621885019847,0.1757426110783801,0.483411422517292,1.0,1.0,0.0,1.0,0.0
165650,15.989964669970044,14.2179660820303,1.3576249091153665,1.0,0.0,0.0,1.0,0.0
923772,6.3014536177387965,5.31276777326199,1.5777669733609756,1.0,0.0,1.0,0.0,0.0
581447,12.860678459469195,0.2715215946392702,0.5364681915305768,1.0,0.0,0.0,1.0,0.0
521581,1.1294697446073614,0.0318772917648366,0.9272642713920394,0.0,1.0,0.0,1.0,0.0
518342,11.20199984407642,1.036967564901326,0.675803527213479,1.0,1.0,0.0,1.0,0.0
492184,5.972222137264756,0.519932601447463,1.7291694598238756,1.0,1.0,0.0,1.0,0.0
867787,1.5005860426046702,0.1510142130499935,7.882776596038371,0.0,0.0,0.0,1.0,1.0
908506,10.436578894850376,1.4858636465071304,0.6629340954541968,1.0,0.0,0.0,1.0,0.0
952358,1.1740562733566695,0.0308255092136781,2.282887747423844,0.0,1.0,0.0,0.0,0.0
656065,10.167460118800248,11.805552533348596,0.7270865193159983,1.0,0.0,0.0,0.0,0.0
192819,16.484820562937493,5.465303501014744,1.277494789954764,1.0,1.0,0.0,1.0,0.0
931974,7.70585641180737,1.887837557055686,0.9711267946235196,1.0,0.0,0.0,0.0,0.0
380650,21.21521457574109,0.632916140914083,0.4849075433724884,1.0,0.0,0.0,1.0,0.0
888609,0.4261486696728303,4.280610836316205,2.577247275712959,0.0,0.0,0.0,0.0,0.0
645668,13.185449600307766,3.0174357757325585,0.1257496418816848,1.0,0.0,0.0,1.0,0.0
426429,12.236942842096576,4.876784907603191,2.610873803300772,1.0,1.0,0.0,0.0,0.0
624808,37.99427088325708,0.6146376068910029,3.349239909812058,1.0,0.0,0.0,1.0,0.0
692182,15.753712718060182,0.0988945986763506,0.3455903771075285,1.0,0.0,0.0,1.0,0.0
915186,1.02900059366368,16.159368940100983,0.1910370014671538,0.0,0.0,0.0,0.0,0.0
280850,77.52733924708087,0.4571815847666599,1.9643394639693768,1.0,1.0,1.0,1.0,0.0
112295,36.6323234744633,0.2065563284733526,1.2481939568417662,1.0,1.0,0.0,0.0,0.0
150178,0.5796997019978536,0.0515302374098499,1.2947728461403654,0.0,1.0,0.0,1.0,0.0
656121,2.186518711950158,0.9734745703312728,0.998258712652287,1.0,0.0,0.0,1.0,0.0
415350,1.8807192564079944,22.525075753924547,0.6844759779425842,0.0,0.0,0.0,0.0,0.0
398367,5.501434037369387,0.1669022878178327,0.2269646180010237,1.0,0.0,0.0,1.0,0.0
369994,17.949108743977114,5.354654858303821,0.6387071152099921,1.0,1.0,0.0,1.0,0.0
181641,4.3988281281822985,0.7809328633371031,1.951961897787424,1.0,0.0,0.0,1.0,0.0
635229,29.25172279503817,0.4860551424674291,0.7273354130106898,1.0,0.0,0.0,1.0,0.0
911877,16.519015301694864,7.260656989045263,8.775935723542501,1.0,1.0,0.0,0.0,0.0
656487,2.2747426726077027,0.3181795236247994,0.5099419315519793,1.0,0.0,0.0,1.0,0.0
549539,14.674045899946153,0.5890182721400268,0.4489409549541457,1.0,1.0,0.0,0.0,0.0
434584,13.300442149174664,1.3745104977880078,0.1641602607117652,1.0,0.0,0.0,1.0,0.0
842077,1.7831495127326735,16.88497658683425,5.57903412265456,0.0,1.0,0.0,1.0,1.0
755964,0.6254649412260843,5.566601898699024,1.9008090921908365,0.0,1.0,0.0,0.0,0.0
510898,5.8263912876901,1.0705195400054288,2.632915433415437,1.0,0.0,0.0,0.0,0.0
656045,12.03192144559667,127.25945501083564,0.7195023474949434,1.0,0.0,0.0,0.0,0.0
184803,4.013185261193969,11.99941208325208,0.4519436010434203,1.0,0.0,1.0,1.0,0.0
523344,8.45535493889689,2.021162458865427,4.996303124155881,1.0,1.0,0.0,1.0,1.0
579850,33.48312265734732,0.4028882149454737,3.0688941612872838,1.0,1.0,0.0,1.0,0.0
202908,2.067466327655981,0.5774860338341716,1.5494323561361474,1.0,0.0,0.0,0.0,0.0
423020,16.546903635397104,0.1310801085226539,1.1692542608061098,1.0,1.0,0.0,1.0,0.0
662268,12.590043981939996,0.1453404528645685,2.993031286864242,1.0,0.0,0.0,0.0,0.0
973515,9.207564056458462,1.2348646007248134,2.143688188973803,1.0,1.0,0.0,1.0,0.0
606226,1.1570279837891817,3.9704805295681393,0.3509905686522836,0.0,0.0,1.0,1.0,0.0
292160,8.327854333168393,1.3727964175033518,1.6764303718876346,1.0,1.0,0.0,0.0,0.0
51274,6.0787553211726015,1.1459521782782018,0.6727654433226309,1.0,0.0,0.0,1.0,0.0
381681,11.580198902384328,1.1608597549620976,0.3379683687566716,1.0,1.0,0.0,1.0,0.0
403112,5.257645645902711,0.2432469525956951,3.776731054185877,1.0,0.0,1.0,0.0,0.0
309654,1.4489138426904404,4.36296642954283,2.929352411966025,0.0,0.0,0.0,1.0,0.0
314399,3.37311692471514,2.856514174910738,0.3434846341144001,1.0,0.0,0.0,0.0,0.0
753647,36.03674865295267,7.740100678320656,0.5176398265873577,1.0,1.0,1.0,1.0,0.0
69677,49.63340699492641,0.0576236113693169,0.0820821549331672,1.0,0.0,0.0,1.0,0.0
335180,229.15184330104225,0.2451751112387999,0.6792066695853236,1.0,0.0,0.0,1.0,1.0
972851,3.8234885616848335,2.7413068133180114,0.3807447877001433,1.0,1.0,0.0,1.0,0.0
451005,18.91962718514064,0.8132340798087848,0.8383472617279457,1.0,1.0,0.0,1.0,0.0
762234,4.214409269580213,1.8302400576216535,0.5213183514532042,1.0,0.0,0.0,0.0,0.0
264637,0.4850930201944214,0.2433714391327937,0.4593936376922177,0.0,0.0,0.0,1.0,0.0
818613,10.47195315375237,8.579864602092337,0.1851953175688686,1.0,1.0,0.0,1.0,0.0
253166,29.38400587726209,3.5187588917225563,0.3097927763655634,1.0,0.0,0.0,0.0,0.0
609154,0.6672767126491179,4.256901015084583,0.6184725826892336,0.0,0.0,0.0,1.0,0.0
148444,3.729890606468645,0.0807650038136201,0.5464323701971144,1.0,1.0,0.0,1.0,0.0
212798,20.656437783019523,1.0555605488015043,1.2727350734183558,1.0,0.0,0.0,0.0,0.0
575239,3.5713266040528167,5.0092279558637465,0.9232423249098872,1.0,1.0,0.0,1.0,0.0
300099,3.175316345461744,4.256572202368995,0.3179611285645898,1.0,0.0,0.0,1.0,0.0
412691,62.682402164863205,0.2208653583495889,0.6177106299882897,1.0,1.0,0.0,1.0,0.0
127309,63.49061111470863,3.2766378670280685,2.330561725855977,1.0,1.0,0.0,1.0,0.0
8495,2.1251923507745945,0.0317568246150319,6.019483002809181,1.0,1.0,1.0,1.0,0.0
263111,10.51333897626505,0.0297556244621463,0.6712962899288165,1.0,0.0,0.0,1.0,0.0
213119,1.3946069485410404,1.3782251780230312,1.0217806814570398,0.0,1.0,0.0,1.0,0.0
436143,4.384103994774966,0.1813606341625565,0.8700570241466774,1.0,0.0,0.0,1.0,0.0
509481,3.772338552859404,2.605020513566175,1.587741382118239,1.0,0.0,0.0,1.0,0.0
143333,5.682968975089982,0.737480685747191,5.151867912351854,1.0,0.0,0.0,0.0,0.0
457711,5.772242223629832,0.8464612218709175,5.003788924472406,1.0,1.0,0.0,1.0,1.0
503327,4.728500762503382,0.0588637284866205,0.2078091141009941,1.0,1.0,0.0,1.0,0.0
595986,38.1890531752892,0.0197648689547277,2.8902570009427,1.0,0.0,0.0,1.0,0.0
864814,9.869525164430248,2.120038172874883,0.7916894691931065,1.0,1.0,0.0,1.0,0.0
388729,98.9670478768729,0.0889701794843268,0.1361946412349424,1.0,0.0,0.0,1.0,0.0
164821,10.368397997314757,1.2225639703479112,0.5824778542426132,1.0,1.0,0.0,1.0,0.0
912119,7.609721859197447,0.4141866857284879,1.992980011716672,1.0,1.0,0.0,1.0,0.0
624324,6.203316978447452,0.6488751802758367,1.5609184402504044,1.0,1.0,0.0,1.0,0.0
820355,4.673396532831547,12.267100547708148,1.917363544037524,1.0,0.0,0.0,0.0,0.0
833679,24.77802932419272,0.0821735688795989,0.5763671051725234,1.0,1.0,0.0,1.0,0.0
396192,30.354026651810518,69.56725614340695,1.9391410502894004,1.0,0.0,0.0,1.0,1.0
725269,10.95269732577404,3.019850882623952,7.497438672424164,1.0,0.0,0.0,1.0,1.0
928938,46.53868664750693,4.543626278991187,2.0557160737978744,1.0,0.0,0.0,0.0,0.0
371280,11.266744853489731,44.749606986119815,0.4046135166715892,1.0,0.0,0.0,1.0,0.0
252592,22.42843126837216,0.6858996506111991,1.4318689370993276,1.0,1.0,0.0,1.0,0.0
937086,4.354118990435318,0.6721463923372991,0.2910323364378477,1.0,0.0,0.0,0.0,0.0
398375,34.54591502427228,0.264256713811337,0.4770234016383439,1.0,0.0,0.0,0.0,0.0
855352,95.62726597142708,4.2245191375928846,1.5246210806857363,1.0,0.0,0.0,1.0,0.0
770663,27.332674930880568,0.0432063459866523,0.5003344756985941,1.0,1.0,1.0,0.0,0.0
857719,58.73647239382839,0.0842878010448422,5.758440577107902,1.0,0.0,1.0,0.0,0.0
539748,50.90226625088392,0.4310056462904248,1.028949127548202,1.0,1.0,0.0,1.0,0.0
747841,7.018897134075785,0.79813481629295,3.4911597035235125,1.0,1.0,0.0,1.0,0.0
983778,25.351250268909936,0.0173572579010302,0.154337432851862,1.0,1.0,0.0,1.0,0.0
518267,2.762227067869505,10.015747407431345,6.860894909833857,1.0,0.0,0.0,0.0,0.0
497897,6.596435721275083,1.0287349129612986,0.2471023818906202,1.0,0.0,0.0,1.0,0.0
448851,12.184401963885792,15.871343113830829,1.99131613204053,1.0,0.0,0.0,1.0,0.0
229524,10.762007190416188,0.0260086729703077,0.5059579348601896,1.0,1.0,0.0,0.0,0.0
735167,375.8388996169658,0.6174978732812686,2.5903576546386544,1.0,0.0,0.0,0.0,0.0
321687,3.54279068550024,25.761527917942228,6.668131450376471,1.0,1.0,0.0,0.0,0.0
722449,6.823155800175941,1.4015895748974194,2.1776249942172226,1.0,0.0,0.0,0.0,0.0
832851,1.88999067418896,6.7687321857194656,3.109062312770719,0.0,1.0,0.0,0.0,0.0
135362,18.02435565222615,0.824531181678205,1.5400783390551258,1.0,1.0,0.0,0.0,0.0
239414,10.336233935324511,0.1430619198817524,0.473147466242356,1.0,1.0,0.0,0.0,0.0
428622,112.6818389440821,0.117473216450523,0.1443968984550479,1.0,0.0,0.0,0.0,0.0
466488,4.664030748630033,1.6700114443559753,0.4504444747884122,1.0,1.0,0.0,1.0,0.0
766145,33.63704252782128,3.759344755159004,0.7093908020929663,1.0,0.0,0.0,1.0,0.0
165184,25.417383701726614,0.9723320544858236,0.5243666217659821,1.0,0.0,1.0,1.0,0.0
932747,30.259252229466284,1.7172511393926797,0.7407081318604334,1.0,0.0,0.0,1.0,0.0
44722,14.623536802071529,38.16720891264239,3.2907470175010536,1.0,1.0,0.0,1.0,0.0
207487,12.956886577940356,2.791249232600566,0.7111125056659963,1.0,1.0,0.0,0.0,0.0
862990,14.822263678503212,0.7715523366841383,0.6232553159267809,1.0,0.0,1.0,0.0,0.0
116172,16.077700330811503,5.85488507967647,2.8873339809143634,1.0,0.0,0.0,1.0,0.0
159216,4.754488834334393,0.7099627755263465,1.4639744985229577,1.0,1.0,0.0,1.0,0.0
760047,1.230651960614794,1.4600489322091423,0.4794538732254716,0.0,0.0,1.0,0.0,0.0
890708,27.3161453824545,0.2091224452065892,3.8592669547176666,1.0,0.0,1.0,0.0,0.0
724458,11.0343719507734,0.0606088864986713,0.6641525270174766,1.0,1.0,0.0,0.0,0.0
534865,37.13395116948564,0.1958923016392154,0.6210337369130164,1.0,0.0,0.0,1.0,0.0
121383,26.50604185386597,3.309762644850464,4.646974117759497,1.0,0.0,0.0,0.0,0.0
640201,7.227465367876713,4.553877250591278,1.9477596507372812,1.0,0.0,0.0,1.0,0.0
301147,35.89115363866328,7.87237525351185,3.67724090987952,1.0,1.0,0.0,1.0,0.0
449632,88.29874330952785,2.223142029476016,2.9806078292636555,1.0,0.0,0.0,1.0,0.0
439346,6.460885876787384,0.135292939587643,1.109027965433726,1.0,0.0,0.0,1.0,0.0
778137,21.748587094478147,5.480288948623504,0.0495658335424185,1.0,0.0,0.0,1.0,0.0
306978,1.7654857284225776,0.94363765886064,1.0083049144519631,0.0,0.0,0.0,0.0,0.0
546157,2.5002820023508328,1.651632286981781,0.9269396410179128,1.0,0.0,0.0,0.0,0.0
9852,107.53527830244585,3.0315201719310263,1.0782924463018977,1.0,1.0,0.0,1.0,0.0
37149,2.2778896269548548,0.035773675524922,0.0273692338343804,1.0,0.0,0.0,1.0,0.0
132121,1.689804612815296,0.3621756315159883,0.2361842698351223,0.0,1.0,0.0,1.0,0.0
76228,9.2174158102477,2.091921827113495,0.9383592318822616,1.0,0.0,0.0,1.0,0.0
241934,12.702405217330195,0.2909959670968861,0.5128594591828957,1.0,0.0,0.0,1.0,0.0
965365,47.04134946401661,0.6959023237158555,2.516472927326109,1.0,0.0,0.0,0.0,0.0
753129,2.852750954571471,4.833347004673942,0.2653152480552319,1.0,0.0,0.0,1.0,0.0
86074,14.297495716722723,2.5050131481256157,0.8551659602664243,1.0,0.0,0.0,1.0,0.0
833109,4.854985722061386,1.5048444292541543,1.40347980078876,1.0,1.0,0.0,1.0,0.0
660236,64.03830827913313,0.1045599789795042,1.2009746596853312,1.0,0.0,0.0,0.0,0.0
665697,7.646454474375669,5.697715413329427,0.3399326073468188,1.0,0.0,0.0,1.0,0.0
565861,31.574914889979706,28.05321184978472,0.1560606475987186,1.0,0.0,0.0,0.0,0.0
172598,3.789862591076002,12.302375267160054,0.2744950753398188,1.0,0.0,0.0,0.0,0.0
732443,7.227223371391867,1.039806857523571,47.3134710178386,1.0,0.0,0.0,0.0,0.0
586648,26.30097027148213,1.3411144523927463,0.1516001844571986,1.0,0.0,0.0,1.0,0.0
953425,2.331237298242105,0.4164365520646731,0.4385491180377459,1.0,0.0,0.0,1.0,0.0
418655,16.01819791978181,2.172906393024884,1.057938925907899,1.0,0.0,0.0,0.0,0.0
492115,1.9238698224612405,1.075993404267248,0.581853314973021,1.0,1.0,0.0,1.0,0.0
413453,23.791452008775167,0.1486110865566174,2.078034627961429,1.0,0.0,0.0,0.0,0.0
164936,19.25672023410885,2.05816945060864,0.913929159255922,1.0,0.0,0.0,1.0,0.0
809281,6.952276558164348,3.08307851119086,1.328564831350732,1.0,1.0,0.0,1.0,0.0
939529,14.342271206005115,0.0924460606776432,0.6125631710070872,1.0,1.0,0.0,1.0,0.0
786347,0.9587232476862644,0.2038801816322452,1.5482843161752826,0.0,0.0,0.0,0.0,0.0
835025,37.89467186434737,2.16489397427707,0.4340910080131624,1.0,0.0,1.0,1.0,0.0
387635,45.76441587032544,5.463720563529565,2.3998107890578693,1.0,0.0,0.0,1.0,0.0
735359,17.239920526286568,0.10436422181342,0.5583377359371773,1.0,0.0,0.0,1.0,0.0
24510,15.162628744927416,13.231292915057168,0.8701452542554883,1.0,0.0,0.0,1.0,0.0
445076,12.008150393674176,1.359222591700682,1.045503854064055,1.0,0.0,0.0,0.0,0.0
688107,5.5549563931490376,5.893738410313324,0.3540816677518198,1.0,0.0,1.0,1.0,0.0
116056,18.733700036819428,4.60111331493707,3.100180605908334,1.0,1.0,0.0,1.0,0.0
769514,1.5286431146825357,0.9664556103114376,4.235698294004077,0.0,1.0,0.0,0.0,0.0
797254,12.921338416280683,37.62877987800937,1.6057530852277635,1.0,1.0,1.0,0.0,0.0
611558,11.933627378730575,0.8749105078236901,1.901979113061084,1.0,0.0,0.0,0.0,0.0
654305,55.308419270756936,0.4300635308539908,0.293970165134103,1.0,0.0,1.0,0.0,0.0
885698,1.4577996843017695,1.4586555758622977,0.7104615978420842,0.0,0.0,0.0,0.0,0.0
